ID,SegmentID,Roadway Name,From,To,Direction,Date,Veh Class Type,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
6,21018,3rd Ave WB,30th St,31st St,WB,01/05/2021,Heavy Truck,1,0,0,0,5,8,9,5,14,26,18,12,11,7,6,6,4,3,0,2,0,4,1,2
6,21018,3rd Ave WB,30th St,31st St,WB,01/05/2021,School Bus,0,0,0,0,1,7,10,8,2,2,2,1,1,5,7,0,0,0,0,0,0,0,0,0
6,21018,3rd Ave WB,30th St,31st St,WB,01/05/2021,Other Bus,0,0,0,2,3,4,5,6,3,7,5,4,4,5,3,6,5,3,3,3,2,3,2,1
7,22806,3rd Ave,Baltic St,Butler St,NB,01/19/2021,Autos,29,12,13,9,21,73,219,158,237,195,183,174,179,188,200,225,235,221,210,142,96,59,43,42
7,22806,3rd Ave,Baltic St,Butler St,NB,01/19/2021,Taxi,4,5,2,1,2,3,15,39,35,53,48,37,36,42,40,38,49,16,18,11,7,7,7,4
7,22806,3rd Ave,Baltic St,Butler St,NB,01/19/2021,Commercial Vehicle,0,1,3,1,2,7,22,33,52,48,24,32,30,34,27,23,24,9,5,7,1,2,3,1
7,22806,3rd Ave,Baltic St,Butler St,NB,01/19/2021,Medium Truck,2,1,1,3,2,16,15,44,39,33,41,26,17,25,24,19,10,6,6,3,0,2,2,0
7,22806,3rd Ave,Baltic St,Butler St,NB,01/19/2021,Heavy Truck,1,0,0,0,1,3,7,3,4,6,6,5,4,3,5,1,1,0,0,0,0,0,1,1
7,22806,3rd Ave,Baltic St,Butler St,NB,01/19/2021,School Bus,0,0,0,0,0,0,0,6,6,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0
7,22806,3rd Ave,Baltic St,Butler St,NB,01/19/2021,Other Bus,3,0,0,0,3,4,6,8,10,12,8,6,9,7,9,9,8,6,9,6,4,7,4,5
7,22806,3rd Ave,Baltic St,Butler St,SB,01/19/2021,Autos,23,12,14,8,12,29,48,46,91,87,106,108,99,86,124,156,179,201,209,170,119,75,53,41
7,22806,3rd Ave,Baltic St,Butler St,SB,01/19/2021,Taxi,3,1,0,1,0,1,3,8,20,17,35,35,26,29,33,24,27,19,8,3,1,1,1,1
7,22806,3rd Ave,Baltic St,Butler St,SB,01/19/2021,Commercial Vehicle,0,0,0,1,2,1,3,10,14,15,15,22,15,13,24,13,14,10,2,2,1,1,0,0
7,22806,3rd Ave,Baltic St,Butler St,SB,01/19/2021,Medium Truck,1,1,1,1,1,3,1,7,7,11,20,11,9,10,12,17,11,5,5,0,2,1,1,1
7,22806,3rd Ave,Baltic St,Butler St,SB,01/19/2021,Heavy Truck,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
7,22806,3rd Ave,Baltic St,Butler St,SB,01/19/2021,School Bus,0,0,1,0,0,0,1,5,5,0,1,0,0,3,4,2,0,0,0,0,0,0,0,0
7,22806,3rd Ave,Baltic St,Butler St,SB,01/19/2021,Other Bus,0,0,0,0,0,2,3,3,2,3,3,4,4,2,6,5,4,2,3,4,4,3,2,2
8,32932,3rd Ave,E 12th St,E 13th St,NB,01/19/2021,Autos,134,52,41,39,54,148,363,298,370,348,326,282,337,356,374,397,352,544,548,556,426,333,301,207
8,32932,3rd Ave,E 12th St,E 13th St,NB,01/19/2021,Taxi,24,12,8,8,5,18,31,194,324,314,265,166,171,180,186,144,126,111,98,90,71,65,59,41
8,32932,3rd Ave,E 12th St,E 13th St,NB,01/19/2021,Commercial Vehicle,3,6,5,6,11,24,61,105,114,119,113,120,99,101,95,78,42,35,19,12,6,7,8,6
8,32932,3rd Ave,E 12th St,E 13th St,NB,01/19/2021,Medium Truck,3,5,7,13,16,14,34,50,78,71,56,64,58,39,29,21,14,13,5,6,10,6,7,2
8,32932,3rd Ave,E 12th St,E 13th St,NB,01/19/2021,Heavy Truck,2,1,0,0,0,3,2,6,2,4,3,0,3,1,0,2,3,0,1,1,1,0,0,0
8,32932,3rd Ave,E 12th St,E 13th St,NB,01/19/2021,School Bus,0,0,0,0,0,0,15,12,7,2,0,1,0,4,10,8,2,0,0,1,0,0,0,0
59,9002816,Fountain Ave,Dumont Ave,Hegeman Ave,NB,01/27/2021,Commercial Vehicle,,,,,,,,,,,,,,,,,,,,,,,0,5
8,32932,3rd Ave,E 12th St,E 13th St,NB,01/19/2021,Other Bus,10,6,5,5,6,10,19,20,18,19,21,20,17,19,17,21,15,19,19,18,15,15,12,10
8,32932,3rd Ave,E 12th St,E 13th St,SB,01/19/2021,Autos,48,24,15,16,23,36,63,121,157,135,136,177,132,146,194,229,203,210,196,134,149,91,81,71
8,32932,3rd Ave,E 12th St,E 13th St,SB,01/19/2021,Taxi,16,3,9,6,4,12,7,37,74,133,147,76,89,82,95,108,87,39,39,39,36,22,29,14
8,32932,3rd Ave,E 12th St,E 13th St,SB,01/19/2021,Commercial Vehicle,3,1,2,5,3,4,13,23,50,65,74,60,82,61,70,103,66,41,18,8,4,5,4,6
8,32932,3rd Ave,E 12th St,E 13th St,SB,01/19/2021,Medium Truck,6,5,7,5,3,18,24,44,57,68,47,54,51,41,43,29,24,22,9,9,6,3,3,4
8,32932,3rd Ave,E 12th St,E 13th St,SB,01/19/2021,Heavy Truck,1,0,0,1,0,1,4,2,5,1,1,2,1,1,1,2,0,0,3,1,0,0,0,0
8,32932,3rd Ave,E 12th St,E 13th St,SB,01/19/2021,School Bus,0,0,0,0,0,0,0,3,14,5,0,0,0,1,3,13,1,0,0,0,0,0,0,0
8,32932,3rd Ave,E 12th St,E 13th St,SB,01/19/2021,Other Bus,10,6,6,4,6,12,17,21,19,17,17,19,18,19,21,15,22,19,22,19,15,14,12,11
9,17642,3rd Ave,Senator St,68th St,NB,01/19/2021,Autos,26,16,10,15,29,81,185,246,280,193,213,187,178,217,226,202,198,204,194,183,135,94,102,50
9,17642,3rd Ave,Senator St,68th St,NB,01/19/2021,Taxi,9,0,6,7,11,11,12,40,49,47,37,30,37,45,43,40,30,14,1,8,10,4,5,7
9,17642,3rd Ave,Senator St,68th St,NB,01/19/2021,Commercial Vehicle,0,1,1,1,3,6,16,25,23,15,16,22,16,18,16,26,15,7,1,7,4,1,1,1
9,17642,3rd Ave,Senator St,68th St,NB,01/19/2021,Medium Truck,2,0,1,3,1,1,3,9,15,9,18,8,7,8,12,11,4,6,4,2,1,3,0,2
9,17642,3rd Ave,Senator St,68th St,NB,01/19/2021,Heavy Truck,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,17642,3rd Ave,Senator St,68th St,NB,01/19/2021,School Bus,0,0,0,0,0,0,0,4,3,0,0,0,2,1,2,2,1,0,0,0,0,0,0,0
9,17642,3rd Ave,Senator St,68th St,NB,01/19/2021,Other Bus,4,1,1,0,1,4,11,22,21,8,4,5,3,4,4,4,4,5,3,3,3,6,2,3
9,17642,3rd Ave,Senator St,68th St,SB,01/19/2021,Autos,45,17,10,9,6,16,53,86,120,201,151,172,201,172,216,297,280,306,240,161,114,89,44,44
9,17642,3rd Ave,Senator St,68th St,SB,01/19/2021,Taxi,5,1,0,0,1,2,11,21,25,30,42,26,32,37,37,41,37,19,10,8,9,2,3,0
9,17642,3rd Ave,Senator St,68th St,SB,01/19/2021,Commercial Vehicle,0,0,0,3,1,2,5,12,15,19,21,15,16,15,16,18,10,12,7,4,3,0,0,0
9,17642,3rd Ave,Senator St,68th St,SB,01/19/2021,Medium Truck,1,3,0,2,0,2,8,12,25,16,8,14,11,13,7,8,6,4,2,2,0,1,0,1
9,17642,3rd Ave,Senator St,68th St,SB,01/19/2021,Heavy Truck,0,0,0,1,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0
9,17642,3rd Ave,Senator St,68th St,SB,01/19/2021,School Bus,0,0,0,0,0,0,1,3,2,1,0,0,0,1,5,4,0,1,0,0,0,0,0,0
9,17642,3rd Ave,Senator St,68th St,SB,01/19/2021,Other Bus,2,0,0,0,3,5,10,5,6,2,5,4,8,4,7,4,6,12,16,10,9,4,5,4
10,32775,4th Ave/Lafayette St,E 9th St,E 10th St,NB,01/19/2021,Autos,44,30,20,23,19,38,83,150,276,216,155,174,214,221,242,183,268,306,285,232,176,148,111,59
10,32775,4th Ave/Lafayette St,E 9th St,E 10th St,NB,01/19/2021,Taxi,10,6,2,0,0,4,15,76,154,170,150,147,141,137,156,152,133,71,83,62,43,34,18,13
10,32775,4th Ave/Lafayette St,E 9th St,E 10th St,NB,01/19/2021,Commercial Vehicle,4,2,1,4,3,10,14,32,59,58,65,49,59,33,26,31,22,19,4,6,3,3,2,2
10,32775,4th Ave/Lafayette St,E 9th St,E 10th St,NB,01/19/2021,Medium Truck,2,2,6,5,3,7,14,22,36,39,20,27,24,15,19,8,8,7,5,0,2,4,1,3
10,32775,4th Ave/Lafayette St,E 9th St,E 10th St,NB,01/19/2021,Heavy Truck,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,32775,4th Ave/Lafayette St,E 9th St,E 10th St,NB,01/19/2021,School Bus,0,0,0,0,0,0,1,3,9,2,0,0,0,1,9,2,0,0,0,0,0,0,0,0
10,32775,4th Ave/Lafayette St,E 9th St,E 10th St,NB,01/19/2021,Other Bus,8,7,5,6,4,9,8,13,16,25,16,17,15,17,12,18,21,23,18,16,13,8,10,6
11,33012,5th Ave,W 25th St,Broadway,SB,01/18/2021,Autos,,,,,,,,,,,,,,,,,,,,,77,221,194,124
11,33012,5th Ave,W 25th St,Broadway,SB,01/18/2021,Taxi,,,,,,,,,,,,,,,,,,,,,12,67,41,38
11,33012,5th Ave,W 25th St,Broadway,SB,01/18/2021,Commercial Vehicle,,,,,,,,,,,,,,,,,,,,,2,7,3,3
11,33012,5th Ave,W 25th St,Broadway,SB,01/18/2021,Medium Truck,,,,,,,,,,,,,,,,,,,,,1,2,3,7
11,33012,5th Ave,W 25th St,Broadway,SB,01/18/2021,Heavy Truck,,,,,,,,,,,,,,,,,,,,,0,1,2,1
11,33012,5th Ave,W 25th St,Broadway,SB,01/18/2021,School Bus,,,,,,,,,,,,,,,,,,,,,0,0,0,0
11,33012,5th Ave,W 25th St,Broadway,SB,01/18/2021,Other Bus,,,,,,,,,,,,,,,,,,,,,8,35,29,26
11,33012,5th Ave,W 25th St,Broadway,SB,01/19/2021,Autos,94,55,50,48,46,103,240,357,377,354,331,353,334,326,352,389,383,515,470,397,268,,,
11,33012,5th Ave,W 25th St,Broadway,SB,01/19/2021,Taxi,25,11,7,6,7,8,24,80,158,209,220,182,194,224,239,231,238,185,164,187,87,,,
11,33012,5th Ave,W 25th St,Broadway,SB,01/19/2021,Commercial Vehicle,5,2,6,8,12,20,26,62,76,74,88,76,58,68,55,63,33,24,8,9,7,,,
11,33012,5th Ave,W 25th St,Broadway,SB,01/19/2021,Medium Truck,5,8,8,13,7,17,25,35,31,42,38,32,28,15,13,12,9,5,6,6,2,,,
11,33012,5th Ave,W 25th St,Broadway,SB,01/19/2021,Heavy Truck,1,1,1,0,0,0,0,2,0,0,0,0,0,2,3,1,0,0,0,0,0,,,
11,33012,5th Ave,W 25th St,Broadway,SB,01/19/2021,School Bus,0,0,0,0,0,0,5,5,1,1,0,0,0,0,2,1,1,0,0,0,0,,,
11,33012,5th Ave,W 25th St,Broadway,SB,01/19/2021,Other Bus,21,11,8,8,9,17,42,64,66,69,46,48,45,48,53,57,76,84,62,54,34,,,
12,9017020,5th Ave,E 101st St,E 98th St,SB,01/19/2021,Autos,81,60,56,49,90,285,590,647,580,325,335,364,312,334,306,512,529,563,546,506,305,240,261,208
12,9017020,5th Ave,E 101st St,E 98th St,SB,01/19/2021,Taxi,16,10,4,5,2,13,35,120,177,168,104,107,114,129,95,150,122,136,131,125,81,66,56,39
12,9017020,5th Ave,E 101st St,E 98th St,SB,01/19/2021,Commercial Vehicle,5,1,1,7,7,15,26,47,61,34,27,19,28,31,14,35,17,20,9,6,9,7,6,6
12,9017020,5th Ave,E 101st St,E 98th St,SB,01/19/2021,Medium Truck,7,6,11,8,8,11,28,20,18,20,22,23,20,18,18,12,15,17,23,11,8,13,5,8
12,9017020,5th Ave,E 101st St,E 98th St,SB,01/19/2021,Heavy Truck,1,2,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
12,9017020,5th Ave,E 101st St,E 98th St,SB,01/19/2021,School Bus,0,0,0,0,0,1,10,12,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12,9017020,5th Ave,E 101st St,E 98th St,SB,01/19/2021,Other Bus,11,10,9,11,11,25,38,71,66,40,29,27,21,16,17,32,49,43,29,30,19,25,21,13
13,32618,5th Ave,E 12th St,E 11th St,SB,02/08/2021,Autos,,,,,,,,,,,,,,,,,,,,,,,,100
13,32618,5th Ave,E 12th St,E 11th St,SB,02/08/2021,Taxi,,,,,,,,,,,,,,,,,,,,,,,,18
13,32618,5th Ave,E 12th St,E 11th St,SB,02/08/2021,Commercial Vehicle,,,,,,,,,,,,,,,,,,,,,,,,3
13,32618,5th Ave,E 12th St,E 11th St,SB,02/08/2021,Medium Truck,,,,,,,,,,,,,,,,,,,,,,,,2
13,32618,5th Ave,E 12th St,E 11th St,SB,02/08/2021,Heavy Truck,,,,,,,,,,,,,,,,,,,,,,,,0
13,32618,5th Ave,E 12th St,E 11th St,SB,02/08/2021,School Bus,,,,,,,,,,,,,,,,,,,,,,,,0
13,32618,5th Ave,E 12th St,E 11th St,SB,02/08/2021,Other Bus,,,,,,,,,,,,,,,,,,,,,,,,9
13,32618,5th Ave,E 12th St,E 11th St,SB,02/09/2021,Autos,69,37,32,27,25,64,187,227,270,234,248,267,271,277,286,304,295,397,382,372,263,224,170,
13,32618,5th Ave,E 12th St,E 11th St,SB,02/09/2021,Taxi,7,9,2,1,3,5,19,44,51,68,81,76,69,74,79,74,102,105,101,92,74,54,30,
13,32618,5th Ave,E 12th St,E 11th St,SB,02/09/2021,Commercial Vehicle,4,0,4,4,3,3,16,30,44,63,58,43,51,46,35,33,25,17,11,10,5,6,2,
13,32618,5th Ave,E 12th St,E 11th St,SB,02/09/2021,Medium Truck,3,5,2,4,6,5,10,17,18,25,20,18,18,19,15,11,9,7,5,6,3,1,7,
13,32618,5th Ave,E 12th St,E 11th St,SB,02/09/2021,Heavy Truck,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,32618,5th Ave,E 12th St,E 11th St,SB,02/09/2021,School Bus,0,0,0,0,0,0,1,2,2,0,0,0,1,0,3,6,3,0,1,0,0,0,0,
13,32618,5th Ave,E 12th St,E 11th St,SB,02/09/2021,Other Bus,10,5,7,5,6,11,13,19,25,23,21,20,17,19,21,24,28,27,20,14,14,10,9,
14,20395,60th St,19th Ave,20th Ave,EB,01/13/2021,Autos,,,,,,,,,,,,,,,,,,,,,,,122,146
14,20395,60th St,19th Ave,20th Ave,EB,01/13/2021,Taxi,,,,,,,,,,,,,,,,,,,,,,,5,8
14,20395,60th St,19th Ave,20th Ave,EB,01/13/2021,Commercial Vehicle,,,,,,,,,,,,,,,,,,,,,,,0,0
14,20395,60th St,19th Ave,20th Ave,EB,01/13/2021,Medium Truck,,,,,,,,,,,,,,,,,,,,,,,0,0
14,20395,60th St,19th Ave,20th Ave,EB,01/13/2021,Heavy Truck,,,,,,,,,,,,,,,,,,,,,,,0,0
14,20395,60th St,19th Ave,20th Ave,EB,01/13/2021,School Bus,,,,,,,,,,,,,,,,,,,,,,,0,0
14,20395,60th St,19th Ave,20th Ave,EB,01/13/2021,Other Bus,,,,,,,,,,,,,,,,,,,,,,,2,1
14,20395,60th St,19th Ave,20th Ave,EB,01/14/2021,Autos,55,30,16,12,12,38,91,195,190,226,242,283,271,283,303,303,277,389,383,352,300,222,50,
14,20395,60th St,19th Ave,20th Ave,EB,01/14/2021,Taxi,10,4,1,5,4,2,12,16,31,44,38,38,38,37,21,22,44,27,23,30,13,5,0,
14,20395,60th St,19th Ave,20th Ave,EB,01/14/2021,Commercial Vehicle,2,1,0,0,2,2,9,25,36,31,38,30,25,28,23,22,18,19,16,12,14,9,1,
14,20395,60th St,19th Ave,20th Ave,EB,01/14/2021,Medium Truck,3,1,4,4,3,5,9,15,12,22,31,25,19,19,18,10,9,7,8,6,4,5,2,
14,20395,60th St,19th Ave,20th Ave,EB,01/14/2021,Heavy Truck,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,2,0,0,0,
14,20395,60th St,19th Ave,20th Ave,EB,01/14/2021,School Bus,0,0,0,0,0,1,11,19,36,16,0,0,1,1,7,17,16,9,4,1,1,1,0,
14,20395,60th St,19th Ave,20th Ave,EB,01/14/2021,Other Bus,2,1,0,0,0,5,7,9,6,6,6,6,6,6,5,8,6,8,5,3,4,1,1,
14,20395,60th St,19th Ave,20th Ave,WB,01/13/2021,Autos,,,,,,,,,,,,,,,,,,,,,,,75,49
14,20395,60th St,19th Ave,20th Ave,WB,01/13/2021,Taxi,,,,,,,,,,,,,,,,,,,,,,,0,0
14,20395,60th St,19th Ave,20th Ave,WB,01/13/2021,Commercial Vehicle,,,,,,,,,,,,,,,,,,,,,,,1,0
14,20395,60th St,19th Ave,20th Ave,WB,01/13/2021,Medium Truck,,,,,,,,,,,,,,,,,,,,,,,2,2
14,20395,60th St,19th Ave,20th Ave,WB,01/13/2021,Heavy Truck,,,,,,,,,,,,,,,,,,,,,,,0,0
14,20395,60th St,19th Ave,20th Ave,WB,01/13/2021,School Bus,,,,,,,,,,,,,,,,,,,,,,,0,0
14,20395,60th St,19th Ave,20th Ave,WB,01/13/2021,Other Bus,,,,,,,,,,,,,,,,,,,,,,,2,2
14,20395,60th St,19th Ave,20th Ave,WB,01/14/2021,Autos,30,10,12,11,23,37,88,161,225,222,198,232,240,231,206,240,286,283,322,315,212,141,35,
14,20395,60th St,19th Ave,20th Ave,WB,01/14/2021,Taxi,0,3,1,0,0,0,3,18,39,23,25,35,20,29,42,39,21,2,6,3,2,1,0,
14,20395,60th St,19th Ave,20th Ave,WB,01/14/2021,Commercial Vehicle,0,0,1,0,1,0,9,14,25,21,35,23,22,23,21,18,22,13,11,13,8,2,0,
14,20395,60th St,19th Ave,20th Ave,WB,01/14/2021,Medium Truck,4,3,2,2,1,2,1,11,12,14,18,15,10,17,16,12,9,6,1,5,5,4,2,
14,20395,60th St,19th Ave,20th Ave,WB,01/14/2021,Heavy Truck,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,
14,20395,60th St,19th Ave,20th Ave,WB,01/14/2021,School Bus,0,0,0,0,0,1,6,17,19,10,1,0,5,1,11,20,12,11,4,1,4,0,0,
14,20395,60th St,19th Ave,20th Ave,WB,01/14/2021,Other Bus,3,1,1,0,0,1,2,5,8,7,6,6,5,7,5,3,6,7,7,6,6,4,1,
15,133942,65th St (Underbridge),5th Ave,6th Ave,EB,01/07/2021,Autos,32,28,12,10,21,25,75,145,186,242,211,211,240,265,267,324,358,383,310,220,120,98,75,66
15,133942,65th St (Underbridge),5th Ave,6th Ave,EB,01/07/2021,Taxi,0,0,1,0,0,0,1,5,12,13,14,6,12,6,22,33,18,2,3,4,2,2,0,2
15,133942,65th St (Underbridge),5th Ave,6th Ave,EB,01/07/2021,Commercial Vehicle,1,0,6,1,1,3,5,11,19,21,22,23,27,16,27,36,27,22,18,8,2,1,2,0
15,133942,65th St (Underbridge),5th Ave,6th Ave,EB,01/07/2021,Medium Truck,6,4,1,2,3,2,5,14,11,20,22,20,18,12,11,9,8,8,7,2,4,2,1,3
15,133942,65th St (Underbridge),5th Ave,6th Ave,EB,01/07/2021,Heavy Truck,1,0,0,0,0,1,0,2,3,1,3,3,1,0,1,1,1,0,1,0,1,0,0,0
15,133942,65th St (Underbridge),5th Ave,6th Ave,EB,01/07/2021,School Bus,0,0,0,0,0,0,2,6,3,1,1,0,0,5,7,2,0,0,0,0,0,0,0,0
15,133942,65th St (Underbridge),5th Ave,6th Ave,EB,01/07/2021,Other Bus,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,133942,65th St (Underbridge),5th Ave,6th Ave,WB,01/07/2021,Autos,48,33,30,28,59,144,455,519,526,488,308,223,253,283,295,295,303,269,252,202,138,143,111,80
15,133942,65th St (Underbridge),5th Ave,6th Ave,WB,01/07/2021,Taxi,0,0,1,0,0,1,5,1,4,3,1,2,7,6,4,3,3,1,3,1,2,2,0,1
15,133942,65th St (Underbridge),5th Ave,6th Ave,WB,01/07/2021,Commercial Vehicle,2,0,4,0,3,6,39,61,63,40,30,29,26,21,15,29,14,19,12,7,1,2,4,0
15,133942,65th St (Underbridge),5th Ave,6th Ave,WB,01/07/2021,Medium Truck,5,0,3,4,7,3,14,28,26,28,33,22,18,30,30,17,20,10,6,3,8,6,2,4
15,133942,65th St (Underbridge),5th Ave,6th Ave,WB,01/07/2021,Heavy Truck,0,1,1,4,2,2,4,5,1,8,4,3,1,1,1,1,0,1,1,0,0,0,1,0
15,133942,65th St (Underbridge),5th Ave,6th Ave,WB,01/07/2021,School Bus,0,0,0,0,0,0,3,3,7,1,1,0,0,1,4,1,2,0,0,0,0,0,0,0
15,133942,65th St (Underbridge),5th Ave,6th Ave,WB,01/07/2021,Other Bus,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
16,32443,7th Ave,W 13th St,W 12th St,SB,01/21/2021,Autos,295,207,155,163,135,226,506,584,652,584,571,526,655,645,779,801,829,1189,1363,1090,904,740,641,553
16,32443,7th Ave,W 13th St,W 12th St,SB,01/21/2021,Taxi,54,34,24,22,19,26,46,203,302,387,363,326,339,359,356,403,385,209,182,171,178,165,150,112
16,32443,7th Ave,W 13th St,W 12th St,SB,01/21/2021,Commercial Vehicle,13,12,15,15,12,16,45,109,146,135,195,164,146,129,146,133,95,44,26,18,23,12,17,12
16,32443,7th Ave,W 13th St,W 12th St,SB,01/21/2021,Medium Truck,7,15,16,29,20,40,80,81,100,84,97,82,60,59,48,49,35,22,19,13,10,14,6,17
16,32443,7th Ave,W 13th St,W 12th St,SB,01/21/2021,Heavy Truck,1,1,0,6,2,7,12,6,4,7,3,3,1,1,1,1,1,0,0,3,1,0,2,2
16,32443,7th Ave,W 13th St,W 12th St,SB,01/21/2021,School Bus,0,0,1,0,3,0,2,9,12,0,0,0,0,2,6,8,6,0,0,0,0,0,0,0
16,32443,7th Ave,W 13th St,W 12th St,SB,01/21/2021,Other Bus,5,7,9,9,13,15,9,6,10,6,3,6,5,4,9,4,7,5,6,3,2,4,6,2
17,19463,8th Ave,66th St,67th St,NB,01/18/2021,Autos,,,,,,,,,,,,,,,,,,,,,,,36,28
17,19463,8th Ave,66th St,67th St,NB,01/18/2021,Taxi,,,,,,,,,,,,,,,,,,,,,,,0,0
17,19463,8th Ave,66th St,67th St,NB,01/18/2021,Commercial Vehicle,,,,,,,,,,,,,,,,,,,,,,,0,1
17,19463,8th Ave,66th St,67th St,NB,01/18/2021,Medium Truck,,,,,,,,,,,,,,,,,,,,,,,1,0
17,19463,8th Ave,66th St,67th St,NB,01/18/2021,Heavy Truck,,,,,,,,,,,,,,,,,,,,,,,0,0
17,19463,8th Ave,66th St,67th St,NB,01/18/2021,School Bus,,,,,,,,,,,,,,,,,,,,,,,0,0
17,19463,8th Ave,66th St,67th St,NB,01/18/2021,Other Bus,,,,,,,,,,,,,,,,,,,,,,,1,2
17,19463,8th Ave,66th St,67th St,NB,01/19/2021,Autos,15,16,11,7,20,25,46,120,181,173,98,122,83,104,117,108,101,117,82,63,56,50,8,
17,19463,8th Ave,66th St,67th St,NB,01/19/2021,Taxi,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,19463,8th Ave,66th St,67th St,NB,01/19/2021,Commercial Vehicle,0,1,0,0,2,1,5,9,11,7,4,3,2,10,7,3,3,3,2,3,0,0,0,
17,19463,8th Ave,66th St,67th St,NB,01/19/2021,Medium Truck,0,0,1,0,0,0,2,2,4,2,3,4,2,3,1,1,4,2,1,1,0,0,0,
17,19463,8th Ave,66th St,67th St,NB,01/19/2021,Heavy Truck,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
17,19463,8th Ave,66th St,67th St,NB,01/19/2021,School Bus,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,
17,19463,8th Ave,66th St,67th St,NB,01/19/2021,Other Bus,1,2,1,0,0,4,4,6,6,5,4,2,2,3,4,4,5,4,5,4,3,2,1,
17,19463,8th Ave,66th St,67th St,SB,01/18/2021,Autos,,,,,,,,,,,,,,,,,,,,,,,52,68
17,19463,8th Ave,66th St,67th St,SB,01/18/2021,Taxi,,,,,,,,,,,,,,,,,,,,,,,0,0
17,19463,8th Ave,66th St,67th St,SB,01/18/2021,Commercial Vehicle,,,,,,,,,,,,,,,,,,,,,,,1,1
17,19463,8th Ave,66th St,67th St,SB,01/18/2021,Medium Truck,,,,,,,,,,,,,,,,,,,,,,,0,1
17,19463,8th Ave,66th St,67th St,SB,01/18/2021,Heavy Truck,,,,,,,,,,,,,,,,,,,,,,,0,0
17,19463,8th Ave,66th St,67th St,SB,01/18/2021,School Bus,,,,,,,,,,,,,,,,,,,,,,,0,0
17,19463,8th Ave,66th St,67th St,SB,01/18/2021,Other Bus,,,,,,,,,,,,,,,,,,,,,,,1,3
17,19463,8th Ave,66th St,67th St,SB,01/19/2021,Autos,29,14,16,17,21,15,28,91,106,152,153,135,154,166,169,173,205,294,260,198,149,109,18,
17,19463,8th Ave,66th St,67th St,SB,01/19/2021,Taxi,0,1,1,0,0,0,0,6,9,12,25,22,29,30,24,24,19,6,3,6,1,3,0,
17,19463,8th Ave,66th St,67th St,SB,01/19/2021,Commercial Vehicle,1,0,1,2,0,2,2,5,11,9,6,8,16,12,11,6,13,14,17,5,4,2,0,
17,19463,8th Ave,66th St,67th St,SB,01/19/2021,Medium Truck,0,0,0,0,0,1,1,0,8,4,8,10,9,3,6,2,4,2,2,1,0,3,0,
17,19463,8th Ave,66th St,67th St,SB,01/19/2021,Heavy Truck,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
17,19463,8th Ave,66th St,67th St,SB,01/19/2021,School Bus,0,0,0,0,0,0,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,
17,19463,8th Ave,66th St,67th St,SB,01/19/2021,Other Bus,1,2,0,0,1,4,6,7,6,4,3,2,3,3,6,5,4,6,5,2,2,3,0,
18,175385,82nd St,Northern Blvd,34th Ave,SB,02/08/2021,Autos,,,,,,,,,,,,,,,,,,,,,,,,46
18,175385,82nd St,Northern Blvd,34th Ave,SB,02/08/2021,Taxi,,,,,,,,,,,,,,,,,,,,,,,,4
18,175385,82nd St,Northern Blvd,34th Ave,SB,02/08/2021,Commercial Vehicle,,,,,,,,,,,,,,,,,,,,,,,,0
18,175385,82nd St,Northern Blvd,34th Ave,SB,02/08/2021,Medium Truck,,,,,,,,,,,,,,,,,,,,,,,,0
18,175385,82nd St,Northern Blvd,34th Ave,SB,02/08/2021,Heavy Truck,,,,,,,,,,,,,,,,,,,,,,,,0
